N,BlockSize,RunID,Time_ms
512,128,11,1.01815
512,128,12,1.03023
512,128,13,1.02883
512,128,14,1.02352
512,128,15,1.03086
512,128,16,0.82748
512,128,17,1.01864
512,128,18,1.02164
512,128,19,1.02883
512,128,20,1.0231
512,128,21,1.02422
512,128,22,1.02471
512,128,23,1.02408
512,128,24,0.958292
512,128,25,1.02499
512,128,26,1.01982
512,128,27,1.01542
512,128,28,1.02331
512,128,29,1.01242
512,128,30,1.02688
512,128,31,1.02792
512,128,32,0.960597
512,128,33,1.01305
512,128,34,1.02716
512,128,35,1.01507
512,128,36,1.01933
512,128,37,1.01696
512,128,38,1.0097
512,128,39,1.02164
512,128,40,1.01074
512,128,41,1.00879
512,128,42,1.02499
512,128,43,1.01731
512,128,44,1.01968
512,128,45,1.01361
512,128,46,1.0231
512,128,47,0.96814
512,128,48,1.01787
512,128,49,1.02262
512,128,50,1.02974
512,128,51,1.02066
512,128,52,1.02499
512,128,53,1.02597
512,128,54,1.0231
512,128,55,1.02241
512,128,56,1.02457
512,128,57,0.846057
512,128,58,0.92854
512,128,59,1.02073
512,128,60,1.01975
512,128,61,0.905213
512,128,62,1.0231
512,128,63,1.02457
512,128,64,0.988254
512,128,65,1.0222
512,128,66,1.03002
512,128,67,1.02276
512,128,68,0.975333
512,128,69,1.03072
512,128,70,1.02499
512,128,71,1.02785
512,128,72,0.976939
512,128,73,1.01612
512,128,74,1.02122
512,128,75,1.01877
512,128,76,0.922813
512,128,77,1.02185
512,128,78,1.02283
512,128,79,1.02206
512,128,80,1.0245
512,128,81,1.0178
512,128,82,1.02262
512,128,83,1.02164
512,128,84,1.02932
512,128,85,1.02038
512,128,86,1.02471
512,128,87,1.01633
512,128,88,1.02213
512,128,89,1.02359
512,128,90,1.0245
512,128,91,1.01787
512,128,92,1.02352
512,128,93,1.02331
512,128,94,0.98595
512,128,95,1.02415
512,128,96,1.0231
512,128,97,1.0127
512,128,98,1.02213
512,128,99,1.02457
512,128,100,1.02436
